"<b>Topic: Low-Carb Diet Logic</b><br><br>Why do Low-Carb diets (like Keto) help in weight loss?","<h3>Mechanism:</h3><div style=""text-align: left;"">১. কার্বোহাইড্রেট কম খেলে ইনসুলিন কমে যায় (ইনসুলিন ফ্যাট জমিয়ে রাখে)।<br>২. প্রোটিন বেশি খেলে হজম করতে শরীরের বেশি শক্তি খরচ হয় (Thermic Effect)।<br>৩. প্রোটিন দীর্ঘক্ষণ পেট ভরা রাখে।</div><br><b>Exam Question:</b> Why is protein increased in a low-carbohydrate diet plan?"
"<b>Topic: Exercise for Weight Loss</b><br><br>What is the recommended exercise routine for Obesity?","<h3>The Routine:</h3><div style=""text-align: left;"">শুরুতে দিনে ৩০ মিনিট। ধীরে ধীরে বাড়াতে হবে।<br><b>Types:</b> Cardio (Jogging, Cycling, Swimming)।</div><br><h3>Fact Check:</h3><div style=""text-align: left;"">ডায়েট এবং এক্সারসাইজ একসাথে করলে রেজাল্ট সবচেয়ে ভালো হয়। শুধু এক্সারসাইজ বা শুধু ডায়েট খুব একটা কার্যকর নয়।</div><br><b>Exam Question:</b> How much daily cardio exercise is recommended initially for weight management?"
"Front","Back"
"<b>Topic: Atherosclerosis Definition</b><br><br>What is Atherosclerosis?","<h3>Definition:</h3><div style=""text-align: left;"">ধমনীর (Artery) দেয়ালে চর্বি, কোলেস্টেরল এবং অন্যান্য পদার্থ জমে শক্ত হয়ে যাওয়া এবং রক্ত চলাচলের পথ সরু হয়ে যাওয়া।</div><br><h3>Analogy (পানির পাইপ):</h3><div style=""text-align: left;"">পুরানো পানির পাইপের ভেতরে যেমন শ্যাওলা বা জং জমে পাইপ সরু হয়ে যায়, তেমনি ধমনীর ভেতরে প্লাক (Plaque) জমে রক্ত চলাচল বাধাগ্রস্ত করে।</div><br><b>Exam Question:</b> What is the primary cause of narrowing arteries in Atherosclerosis?"
"<b>Topic: Cholesterol & Salt Limits (Atherosclerosis)</b><br><br>What are the daily limits for Cholesterol and Sodium in a heart-healthy diet?","<h3>The Limits:</h3><div style=""text-align: left;""><ul><li><b>Cholesterol:</b> < 300 mg/day (৩০০ মিগ্রা এর কম)।</li><li><b>Sodium (Salt):</b> < 2300 mg/day (উচ্চ রক্তচাপ থাকলে আরও কম)।</li></ul></div><br><h3>Visual Memory:</h3><div style=""text-align: left;"">১ চামচ লবণে প্রায় ২৩০০ মিগ্রা সোডিয়াম থাকে। তাই সারা দিনে ১ চামচের বেশি লবণ খাওয়া যাবে না।</div><br><b>Exam Question:</b> What is the recommended daily cholesterol intake limit for managing atherosclerosis?"
"<b>Topic: Fats to Avoid (Heart Health)</b><br><br>Which types of fats must be avoided to prevent Atherosclerosis?","<h3>The ""Bad"" Fats:</h3><div style=""text-align: left;""><ul><li><b>Saturated Fats:</b> মাখন, রেড মিট (গরু/খাসি), নারিকেল তেল।</li><li><b>Trans Fats:</b> প্রসেসড খাবার, বেকারি আইটেম, ডালডা।</li></ul></div><br><h3>Why?</h3><div style=""text-align: left;"">এরা ধমনীর গায়ে আঠার মতো লেগে থাকে (Clog Arteries)। অন্যদিকে Unsaturated fats (যেমন জলপাই তেল) ধমনী পরিষ্কার রাখতে সাহায্য করে।</div><br><b>Exam Question:</b> Give two examples of food sources containing trans fats."
"<b>Topic: Jaundice Definition</b><br><br>What causes the yellow color in Jaundice?","<h3>Mechanism:</h3><div style=""text-align: left;"">রক্তে <b>Bilirubin</b> নামক হলুদ পিগমেন্ট বেড়ে গেলে জন্ডিস হয়। সাধারণত লিভার যখন রক্ত থেকে বিলিরুবিন ফিল্টার করতে পারে না, তখন এটি চামড়া ও চোখে ছড়িয়ে পড়ে।</div><br><h3>Analogy (ফিল্টার):</h3><div style=""text-align: left;"">আপনার বাড়ির পানির ফিল্টার নষ্ট হয়ে গেছে। তাই ময়লা পানি (Bilirubin) সব ট্যাপ দিয়ে বের হচ্ছে। এখানে লিভার হলো সেই নষ্ট ফিল্টার।</div><br><b>Exam Question:</b> Jaundice is characterized by the buildup of which pigment in the blood?"
"<b>Topic: Diet for Jaundice (Why Low Fat?)</b><br><br>Why is a low-fat diet recommended for Jaundice patients?","<h3>First Principle Thinking:</h3><div style=""text-align: left;"">ফ্যাট হজম করার জন্য পিত্তরস (Bile) লাগে। Bile তৈরি করে লিভার। জন্ডিসে লিভার অসুস্থ থাকে।<br>তাই বেশি ফ্যাট খাওয়া মানে অসুস্থ লিভারকে দিয়ে জোর করে কাজ করানো (Overwork)। লিভারকে বিশ্রাম (Rest) দেওয়ার জন্য ফ্যাট কম খেতে হয়।</div><br><b>Exam Question:</b> Why should fat intake be restricted in a patient with liver disease?"
"<b>Topic: Hydration in Jaundice</b><br><br>Why is drinking water crucial for Jaundice recovery?","<h3>Reason:</h3><div style=""text-align: left;"">পানি শরীর থেকে টক্সিন (বিষাক্ত পদার্থ) বা অতিরিক্ত বিলিরুবিন প্রস্রাবের মাধ্যমে বের করে দিতে সাহায্য করে।</div><br><h3>See-Link-Animate:</h3><div style=""text-align: left;"">ভাবুন আপনি একটি নোংরা মেঝেকে (Body with toxins) পানি দিয়ে ধুয়ে পরিষ্কার করছেন (Flushing out)। লেবুর শরবত বা আখের রস ন্যাচারাল ডিটারজেন্টের কাজ করে।</div><br><b>Exam Question:</b> How does adequate hydration assist the liver during jaundice?"
"<b>Topic: Foods to Avoid in Jaundice</b><br><br>What are the absolute ""No-Go"" foods for Jaundice?","<h3>The Forbidden List:</h3><div style=""text-align: left;""><ul><li><b>Alcohol:</b> লিভারের জন্য বিষ (Toxic)।</li><li><b>Raw/Undercooked Fish:</b> ভাইরাস বা ব্যাকটেরিয়া থাকতে পারে যা দুর্বল লিভারকে আক্রমণ করবে।</li><li><b>Fried Foods:</b> হজম করা কঠিন (Hard to digest)।</li><li><b>Excess Salt:</b> শরীরে পানি জমিয়ে ফেলে (Fluid retention)।</li></ul></div><br><b>Exam Question:</b> Why is raw fish dangerous for a patient recovering from jaundice?"
"<b>Topic: Liver-Friendly Foods</b><br><br>Name some foods that help the liver recover.","<h3>The Helpers:</h3><div style=""text-align: left;""><ul><li><b>লেবু/কমলা (Citrus):</b> ভিটামিন সি (অ্যান্টিঅক্সিডেন্ট) লিভার সেল রিপেয়ার করে।</li><li><b>আখের রস/গ্লুকোজ:</b> সহজ শক্তি দেয় (লিভারের কাজ কমায়)।</li><li><b>হলুদ (Turmeric):</b> প্রদাহ কমায়।</li><li><b>Oats:</b> বিটা-গ্লুকান থাকে যা লিভার ফাংশন বাড়ায়।</li></ul></div><br><b>Exam Question:</b> Which vitamin is essential for promoting liver cell regeneration?"
