"<b>Topic: Advantages & Disadvantages of Diet Therapy</b><br><br>Pros and Cons analysis.","<h3>Advantages (+):</h3><div style=""text-align: left;""><ul><li>রোগের মূল কারণ নিরাময় করে।</li><li>Long-term health benefit.</li><li>Personalized (রোগীর শরীরের মাপে তৈরি)।</li></ul></div><br><h3>Disadvantages (-):</h3><div style=""text-align: left;""><ul><li>সময়সাপেক্ষ (Time-consuming)।</li><li>খরচ বেশি (Expensive)।</li><li>ধৈর্য লাগে (Hard to stick to plan)।</li></ul></div><br><b>Critical Thinking:</b> Why do many patients prefer pills over diet therapy? (Ans: Convenience and immediate results)."
"<b>Topic: Regular Hospital Diet Guidelines</b><br><br>Key features of a healthy Hospital Diet.","<h3>Guidelines:</h3><div style=""text-align: left;""><ul><li><b>Low Salt & Sugar:</b> লবণ ও চিনি কম।</li><li><b>Label Reading:</b> ফুড লেবেল দেখে খাবার বাছা (Daily Value 20% এর বেশি মানে High nutrient)।</li><li><b>Physical Activity:</b> সপ্তাহে অন্তত ২.৫ ঘণ্টা ব্যায়াম বা হাঁটা।</li></ul></div><br><h3>Concept Check:</h3><div style=""text-align: left;"">হাসপাতালের ডায়েট মানেই ""বিস্বাদ"" নয়, বরং এটি ""ব্যালেন্সড""। এটি সুস্থ মানুষের জন্যও আদর্শ।</div><br><b>Exam Question:</b> What does a ""20% Daily Value"" on a food label indicate?"
"Front","Back"
"<b>Topic: Diet Planning Considerations</b><br><br>What factors must be checked BEFORE planning a diet? (Patient Profile)","<h3>The Checklist:</h3><div style=""text-align: left;""><ul><li><b>Socio-economic Status:</b> রোগীর টাকা আছে কি না।</li><li><b>Religion & Culture:</b> ধর্মে নিষিদ্ধ খাবার (যেমন: মুসলিমদের জন্য পর্ক)।</li><li><b>Occupation:</b> কায়িক শ্রম নাকি বসে কাজ।</li><li><b>Medical History:</b> পুরনো কোনো রোগ বা এলার্জি।</li></ul></div><br><h3>Analogy (Detective Work):</h3><div style=""text-align: left;"">একজন ডিটেকটিভ যেমন কেস সলভ করার আগে সব প্রমাণ (Clues) জোগাড় করে, তেমনি ডায়েটিশিয়ান ডায়েট চার্ট লেখার আগে রোগীর ব্যাকগ্রাউন্ড চেক করেন। ভুল ক্লু মানে ভুল সমাধান (ভুল ডায়েট)।</div><br><b>Exam Question:</b> Why is knowing a patient's religion important in diet therapy?"
"<b>Topic: Tube Feeding Locations (Gastrostomy vs Jejunostomy)</b><br><br>Difference between Gastrostomy and Jejunostomy.","<h3>Comparison:</h3><div style=""text-align: left;""><ul><li><b>Gastrostomy:</b> টিউব যখন সরাসরি পেটের চামড়া ফুটো করে <b>পাকস্থলীতে (Stomach)</b> দেওয়া হয়।</li><li><b>Jejunostomy:</b> টিউব যখন সরাসরি <b>ক্ষুদ্রান্ত্রে (Jejunum/Small Intestine)</b> দেওয়া হয়।</li></ul></div><br><h3>Visual Hook:</h3><div style=""text-align: left;"">যদি পাকস্থলী জ্যাম থাকে, তবে ট্রাফিক এড়াতে আমরা সোজা পরবর্তী স্টেশনে (Jejunum) খাবার নামিয়ে দিই।</div><br><b>Exam Question:</b> If a patient has stomach cancer and cannot digest food in the stomach, which tube feeding method is preferred? (Ans: Jejunostomy)."
"<b>Topic: Rectal Feeding</b><br><br>What is Rectal Feeding? Is it common?","<h3>Definition:</h3><div style=""text-align: left;"">মলদ্বার (Rectum) দিয়ে তরল পুষ্টি বা ওষুধ প্রবেশ করানো।</div><br><h3>Key Note:</h3><div style=""text-align: left;"">এটি খুব একটা কার্যকর নয় কারণ এখান থেকে পুষ্টি শোষণ (Absorption) খুব কম হয়। এটি এখন খুব কম ব্যবহৃত হয় (Obsolete method mostly), তবে কিছু বিশেষ ওষুধ বা স্যালাইন দেওয়ার জন্য মাঝে মাঝে ব্যবহার হতে পারে।</div><br><b>Exam Question:</b> Why is Rectal Feeding considered the least effective method for nutrition?"
"<b>Topic: Components of Intravenous Feeding</b><br><br>What exactly is inside the IV bag for nutrition?","<h3>Ingredients:</h3><div style=""text-align: left;""><ul><li><b>Water & Electrolytes:</b> হাইড্রেড রাখার জন্য।</li><li><b>Amino Acids:</b> প্রোটিনের অভাব পূরণে (Tissue repair)।</li><li><b>Emulsified Fats:</b> শক্তির জন্য।</li><li><b>Vitamins:</b> মেটাবোলিজমের জন্য।</li></ul></div><br><h3>First Principle:</h3><div style=""text-align: left;"">আমরা যা খাই (Carbs, Protein, Fat), শরীর সেটা ভেঙে গ্লুকোজ, অ্যামিনো এসিড আর ফ্যাটি এসিড বানায়। IV ফিডিং-এ আমরা সরাসরি ওই ভাঙা অংশগুলোই (End products) রক্তে দিচ্ছি, যাতে শরীরকে কষ্ট করে হজম করতে না হয়।</div><br><b>Exam Question:</b> Which component in IV feeding helps in tissue repair?"
"<b>Topic: Parenteral Feeding Routes</b><br><br>Apart from IV, what are other parenteral routes?","<h3>Routes:</h3><div style=""text-align: left;""><ul><li><b>Subcutaneous:</b> চামড়ার নিচে (যেমন ইনসুলিন)।</li><li><b>Intramuscular:</b> মাংসপেশিতে।</li><li><b>Intravenous:</b> শিরায় (সবচেয়ে কমন)।</li></ul></div><br><h3>Concept:</h3><div style=""text-align: left;""><b>Parenteral</b> শব্দের অর্থই হলো ""অন্ত্রের বাইরে"" (Para = Beside, Enteron = Intestine)। তাই মুখ ছাড়া যেকোনো ইনজেকশন মেথডই টেকনিক্যালি প্যারেন্টেরাল, তবে পুষ্টির জন্য IV-ই সেরা।</div><br><b>Exam Question:</b> What does the term 'Parenteral' literally mean?"
"<b>Topic: Physical Activity in Hospital Diet</b><br><br>What is the exercise recommendation in a regular hospital diet plan?","<h3>The Rule:</h3><div style=""text-align: left;"">সপ্তাহে অন্তত <b>২ ঘণ্টা ৩০ মিনিট</b> (১৫০ মিনিট) ফিজিক্যাল অ্যাক্টিভিটি।<br>উদাহরণ: Brisk Walking (জোরে হাঁটা)।</div><br><h3>Why?</h3><div style=""text-align: left;"">হাসপাতালের বেডে শুয়ে থাকলে মেটাবোলিজম স্লো হয়ে যায়। দ্রুত সুস্থ হওয়ার জন্য রক্ত সঞ্চালন বা বাড়ানো দরকার, যা হাঁটার মাধ্যমে হয়।</div><br><b>Exam Question:</b> How much physical activity is recommended per week for a patient on a regular diet?"
"<b>Topic: Examples of Therapeutic Diets</b><br><br>Name some common hospital diets and their purpose.","<h3>Examples:</h3><div style=""text-align: left;""><ul><li><b>Low Sodium Diet:</b> হাই প্রেশার বা কিডনি রোগীদের জন্য।</li><li><b>Low Fat Diet:</b> লিভার বা হার্ট রোগীদের জন্য।</li><li><b>Gluten-Free Diet:</b> সিলিয়াক ডিজিজ (Celiac disease) বা গমের এলার্জি রোগীদের জন্য।</li><li><b>Sugar Restricted:</b> ডায়াবেটিস রোগীদের জন্য।</li></ul></div><br><b>Exam Question:</b> A patient with Celiac disease requires which type of diet? (Ans: Gluten-free/Wheat-free)."
"<b>Topic: Diet Therapy vs. Supplements (Cost & Effort)</b><br><br>Why is Diet Therapy harder than taking supplements?","<h3>Comparison:</h3><div style=""text-align: left;""><ul><li><b>Supplements:</b> সস্তা, অনলাইন কেনা যায়, খাওয়া সহজ (Pill pop)।</li><li><b>Diet Therapy:</b> দামী (Expensive), সময় লাগে (Meal prep), প্রফেশনাল গাইডেন্স লাগে।</li></ul></div><br><h3>Analogy:</h3><div style=""text-align: left;""><b>Supplement</b> হলো ভাঙা দেয়ালে ট্যাপ লাগানো (Quick fix)।<br><b>Diet Therapy</b> হলো পুরো দেয়াল ভেঙে নতুন করে গড়া (Permanent but hard work)।</div><br><b>Exam Question:</b> What is a major financial disadvantage of professional diet therapy compared to OTC supplements?"
"<b>Topic: Duration of Disease & Diet</b><br><br>How does 'Acute' vs 'Chronic' affect diet planning?","<h3>The Rule:</h3><div style=""text-align: left;""><ul><li><b>Acute (স্বল্পমেয়াদী):</b> যেমন জ্বর বা ডায়রিয়া। এখানে ডায়েট খুব কড়াকড়ি হতে পারে কারণ এটা মাত্র কয়েক দিনের জন্য।</li><li><b>Chronic (দীর্ঘমেয়াদী):</b> যেমন ডায়াবেটিস। এখানে ডায়েট হতে হবে সুস্বাদু এবং নমনীয় (Flexible), কারণ রোগীকে সারাজীবন এটা মেনে চলতে হবে।</li></ul></div><br><h3>See-Link-Animate:</h3><div style=""text-align: left;"">স্প্রিন্ট দৌড়ে (Acute) আপনি দম বন্ধ করে দৌড়াতে পারেন, কিন্তু ম্যারাথনে (Chronic) আপনাকে স্বাভাবিকভাবে শ্বাস নিতে হবে, নইলে পারবেন না।</div><br><b>Exam Question:</b> Why must chronic disease diets be more palatable and flexible than acute disease diets?"
"<b>Topic: Psychological Factors in Diet</b><br><br>Why is psychology important in Diet Therapy?","<h3>Concept:</h3><div style=""text-align: left;"">রোগীরা স্ট্রেস বা ডিপ্রেশনে থাকে। জোর করে বিস্বাদ খাবার দিলে তারা খাবে না (Anorexia)। তাই খাবারের রঙ, গন্ধ এবং পরিবেশন সুন্দর হতে হবে।</div><br><h3>Feynman Technique:</h3><div style=""text-align: left;"">খাবার শুধু পেটের জন্য নয়, মনের জন্যও। মন ভালো থাকলে হরমোন ভালো কাজ করে, হজম ভালো হয়। মন খারাপ থাকলে খিদে মরে যায়।</div><br><b>Exam Question:</b> How can psychological stress affect a patient's nutritional intake?"
"Front","Back"
"<b>Topic: Decision Factors for PPN vs TPN</b><br><br>What 3 factors decide whether to use PPN or TPN?","<h3>The 3 Factors:</h3><div style=""text-align: left;""><ol><li><b>Calories Needed:</b> কত ক্যালোরি দরকার।</li><li><b>Duration:</b> কত দিন ধরে দিতে হবে।</li><li><b>Osmolality:</b> সলিউশনের ঘনত্ব কত।</li></ol></div><br><h3>Mnemonic (DOC):</h3><div style=""text-align: left;"">ডাক্তার (DOC) ঠিক করবেন:<br><b>D</b> - Duration<br><b>O</b> - Osmolality<br><b>C</b> - Calories</div><br><b>Exam Question:</b> Which factor relates to the concentration or 'thickness' of the nutrient solution? (Ans: Osmolality)."
"<b>Topic: Energy from Standard IV Dextrose</b><br><br>How much energy does a standard IV Dextrose provide? Is it enough?","<h3>The Data:</h3><div style=""text-align: left;"">এটি মাত্র <b>170 KCal/litre/day</b> শক্তি দেয়।</div><br><h3>Analogy:</h3><div style=""text-align: left;"">একজন মানুষের দিনে ১৫০০-২০০০ ক্যালোরি লাগে। সেখানে ১৭০ ক্যালোরি হলো ""এক প্যাকেট বিস্কুট"" খাওয়ার সমান। এটি দিয়ে রোগী বেঁচে থাকবে, কিন্তু সুস্থ হবে না (Tissue repair হবে না)।</div><br><b>Exam Question:</b> Why is standard IV dextrose considered only an 'immediate' source but not a 'complete' source of nutrition?"
"<b>Topic: Diet for Ease of Digestion</b><br><br>What helps in 'Easing Digestion' according to diet therapy principles?","<h3>Strategy:</h3><div style=""text-align: left;"">খাবার থেকে <b>Fiber (আঁশ)</b> এবং <b>Spices (মসলা)</b> বাদ দেওয়া।</div><br><h3>Analogy (Sandpaper):</h3><div style=""text-align: left;"">পাকস্থলীতে ক্ষত (Ulcer) থাকলে ফাইবার বা মসলা খাওয়া মানে সেই ক্ষতের ওপর শিরিষ কাগজ (Sandpaper) ঘষার মতো। তাই নরম ও মসলাহীন খাবার (Bland Diet) দেওয়া হয় যাতে ক্ষতটি শুকায়।</div><br><b>Exam Question:</b> To provide rest to the digestive tract, which two components are often omitted?"
"<b>Topic: Supplementation in Diet Therapy</b><br><br>Give an example of overcoming deficiency through supplementation.","<h3>Example:</h3><div style=""text-align: left;""><b>Macrocytic Anemia</b> হলে আয়রন (Iron) বা ফলিক এসিড সমৃদ্ধ খাবার বা সাপ্লিমেন্ট দেওয়া।</div><br><h3>First Principle:</h3><div style=""text-align: left;"">শরীরে কাঁচামাল (Iron) নেই -> রক্ত (Hemoglobin) তৈরি হচ্ছে না -> মেশিন (Body) দুর্বল।<br>Solution: বাইরে থেকে কাঁচামাল সাপ্লাই দাও।</div><br><b>Exam Question:</b> Which specific nutrient is supplemented to treat Macrocytic Anemia?"
"<b>Topic: Regional/Cultural Diet Models</b><br><br>Why are some diets named after regions?","<h3>Concept:</h3><div style=""text-align: left;"">কিছু নির্দিষ্ট এলাকার মানুষ নির্দিষ্ট রোগ থেকে মুক্ত থাকে তাদের খাদ্যাভ্যাসের কারণে। যেমন: Mediterranean Diet (হার্টের জন্য ভালো)।</div><br><h3>Observation:</h3><div style=""text-align: left;"">গবেষকরা দেখেন, ""ওরা কী খায় যে ওরা অসুস্থ হয় না?"" সেই প্যাটার্নটিই পরে 'থেরাপিউটিক ডায়েট' হিসেবে চালু হয়।</div><br><b>Exam Question:</b> What is the basis for naming diets after specific cultures or regions?"
"<b>Topic: Diet Therapy as Prevention</b><br><br>Is Diet Therapy only for sick people?","<h3>Answer:</h3><div style=""text-align: left;"">না। এটি <b>Preventive (প্রতিরোধমূলক)</b> এবং <b>Corrective (নিরাময়মূলক)</b>—উভয়ই হতে পারে।</div><br><h3>Analogy:</h3><div style=""text-align: left;"">গাড়ি নষ্ট হলে গ্যারেজে নেওয়া (Corrective)। কিন্তু যাতে নষ্ট না হয়, তাই নিয়মিত মবিল চেক করা (Preventive)। ডায়েট থেরাপি দুই কাজই করে।</div><br><b>Exam Question:</b> True or False: Diet therapy is strictly a treatment for existing diseases only."
"<b>Topic: Alcohol in IV Feeding?</b><br><br>Can alcohol be a part of Intravenous Feeding?","<h3>Fact:</h3><div style=""text-align: left;"">হ্যাঁ, কিছু ক্ষেত্রে <b>Carbohydrate & Alcohol</b> ব্যবহার করা হয় শক্তির উৎস হিসেবে (IV fluids-এ)। তবে এটি সাধারণ মদ্যপান নয়, এটি ক্যালোরি সোর্স হিসেবে মেডিক্যাল গ্রেড।</div><br><h3>Context:</h3><div style=""text-align: left;"">Source Text-এ উল্লেখ আছে: ""Nutrients used are water, electrolyte, carbohydrate & alcohol...""</div><br><b>Exam Question:</b> List the nutrients commonly found in an intravenous feeding solution."
"<b>Topic: ADHD and Diet</b><br><br>How can diet therapy help children with ADHD (Hyperactivity)?","<h3>Method:</h3><div style=""text-align: left;""><b>Elimination Diet</b> ব্যবহার করে। অনেক সময় ফুড কালার বা প্রিজারভেটিভ বাদ দিলে হাইপারঅ্যাকটিভিটি কমে যায়।</div><br><h3>See-Link-Animate Story:</h3><div style=""text-align: left;"">ভাবুন বাচ্চার মস্তিষ্কে আগুন জ্বলছে (Hyperactive)। কিছু খাবার (যেমন চিনি বা রঙ) সেই আগুনে ঘি ঢালছে। ডায়েট থেরাপিতে আমরা সেই 'ঘি' (Trigger foods) সরিয়ে নিচ্ছি।</div><br><b>Exam Question:</b> Elimination diet therapy is found helpful for which childhood behavioral condition?"
